8,-19,188,62,248,-123,21,-269,-79,5942
0,-10,229,267,107,-114,21,-269,-79,5962
0,-5,207,-10,55,-61,21,-269,-79,5982
0,2,208,-32,127,-33,21,-269,-79,6002
-2,0,212,-94,77,-6,23,-269,-84,6022
-5,-7,220,-146,27,29,23,-269,-84,6042
2,-7,215,-95,27,46,23,-269,-84,6062
-5,-15,222,-11,31,45,23,-268,-83,6082
-5,-20,211,-54,31,28,23,-268,-83,6102
-4,-19,218,-39,14,42,23,-268,-83,6122
0,-18,212,-126,40,40,23,-268,-83,6142
2,-17,213,-92,43,13,22,-269,-83,6162
4,-18,211,-63,41,12,22,-269,-83,6182
-4,-15,228,-66,4,50,22,-269,-83,6202
-2,-12,224,-116,43,14,22,-268,-82,6222
4,-18,229,-11,11,2,22,-268,-82,6242
2,-17,214,34,26,18,22,-268,-82,6262
-1,-19,222,-46,4,15,22,-268,-82,6282
1,-18,219,-81,28,4,22,-268,-82,6302
-1,-16,221,-73,-5,9,22,-268,-82,6322
3,-15,219,3,1,15,22,-268,-82,6342
5,-15,221,38,3,-2,22,-267,-82,6362
2,-17,214,7,21,-2,22,-267,-82,6382
3,-5,227,10,0,26,22,-267,-82,6402
0,-14,213,13,26,20,21,-266,-84,6422
1,-10,212,-82,24,36,21,-266,-84,6442
0,-14,218,-36,13,24,21,-266,-84,6462
2,-10,213,-6,60,-2,21,-266,-84,6482
5,-13,213,-44,34,11,21,-266,-85,6502
0,-15,215,4,26,27,21,-266,-85,6522
4,-12,216,-29,34,32,21,-266,-85,6542
4,-9,217,-64,39,36,21,-267,-86,6562
3,-5,224,-47,18,45,21,-267,-86,6582
-4,-11,218,-13,41,49,21,-267,-86,6602
6,0,223,-17,64,69,21,-267,-86,6622
2,-16,220,-59,30,80,21,-267,-88,6642
5,-11,221,67,42,70,21,-267,-88,6662
3,-18,213,139,34,47,21,-267,-88,6682
-2,-10,215,100,53,45,21,-268,-90,6702
5,-3,216,128,54,29,21,-268,-90,6722
4,-13,211,243,76,-1,21,-268,-90,6742
4,1,223,384,131,9,21,-267,-96,6762
7,10,227,566,116,19,21,-267,-96,6782
4,12,225,668,136,3,21,-267,-96,6802
-6,6,222,630,103,36,21,-267,-96,6822
2,14,210,888,129,46,23,-264,-111,6842
-5,18,233,1073,147,27,23,-264,-111,6862
-12,17,223,1317,202,-43,23,-264,-111,6882
-13,26,228,1523,163,-68,25,-257,-140,6902
-3,45,290,2083,-24,-58,25,-257,-140,6922
0,58,182,1760,-85,69,25,-257,-140,6942
-1,61,225,1481,-18,-20,25,-257,-140,6962
-6,72,220,1523,-64,-56,23,-243,-181,6982
-4,86,208,1407,-19,-17,23,-243,-181,7002
0,104,207,1106,17,82,23,-243,-181,7022
-4,91,209,1551,-23,18,21,-226,-214,7042
-3,113,201,2364,-41,22,21,-226,-214,7062
1,116,168,2492,44,57,21,-226,-214,7082
5,149,168,2122,104,96,21,-226,-214,7102
-1,148,171,1834,153,55,21,-195,-260,7122
-9,167,217,2166,-61,71,21,-195,-260,7142
-1,158,149,1764,6,35,21,-195,-260,7162
0,165,157,2003,-75,-34,20,-159,-296,7182
4,190,119,1859,132,6,20,-159,-296,7202
5,196,127,2045,146,-18,20,-159,-296,7222
1,199,116,1960,219,-47,21,-119,-326,7242
-7,234,145,2227,49,23,21,-119,-326,7262
-4,231,96,1959,123,33,21,-119,-326,7282
-9,230,118,2448,-2,48,21,-119,-326,7302
5,222,64,2177,66,-50,21,-72,-347,7322
-8,258,65,2075,-37,-99,21,-72,-347,7342
-15,250,47,2007,81,-90,21,-72,-347,7362
-6,263,50,2162,-21,-54,23,-24,-360,7382
-6,270,16,2000,82,6,23,-24,-360,7402
-11,265,23,2003,72,2,23,-24,-360,7422
-8,273,-2,1715,77,5,23,-24,-360,7442
-17,264,3,1774,116,28,23,24,-362,7462
2,249,-14,1713,-25,-37,23,24,-362,7482
-2,255,-34,1602,33,-105,23,24,-362,7502
-11,276,-31,1823,-42,-53,25,65,-357,7522
-12,270,-63,1549,34,-44,25,65,-357,7542
-18,267,-45,1776,71,-9,25,65,-357,7562
-3,262,-66,1690,-41,-8,25,65,-357,7582
-11,268,-87,1334,3,-41,25,104,-346,7602
-16,266,-83,1005,19,-10,25,104,-346,7622
-19,263,-74,1080,-120,-18,25,104,-346,7642
-12,270,-109,570,-62,-16,27,130,-334,7662
-12,263,-119,167,-33,-28,27,130,-334,7682
-10,259,-117,-94,-50,-44,27,130,-334,7702
-16,274,-128,-193,50,-2,28,134,-332,7722
-19,271,-105,-184,12,32,28,134,-332,7742
-14,261,-107,-253,18,33,28,134,-332,7762
-15,259,-106,-235,16,8,28,134,-332,7782
-17,253,-107,-210,46,-13,28,131,-333,7802
-15,266,-99,-178,48,0,28,131,-333,7822
-17,267,-97,-211,45,3,28,131,-333,7842
-23,255,-89,-165,30,-8,29,129,-336,7862
-16,260,-97,-228,-6,-35,29,129,-336,7882
-17,259,-88,-234,0,-34,29,129,-336,7902
-15,266,-96,-312,-6,-29,29,129,-336,7922
-12,265,-86,-322,-31,-36,30,126,-338,7942
-17,264,-95,-326,-13,-40,30,126,-338,7962
-15,260,-96,-322,-17,-45,30,126,-338,7982
-22,273,-96,-407,-11,-10,32,119,-341,8002
-19,255,-81,-468,-2,-21,32,119,-341,8022
-16,270,-84,-499,-49,-24,32,119,-341,8042
-18,267,-93,-747,15,-7,32,119,-341,8062
-16,265,-85,-1330,10,-41,33,109,-344,8082
-19,271,-80,-1864,55,18,33,109,-344,8102
-19,259,-54,-1859,-36,-71,33,109,-344,8122
-25,285,-65,-1790,48,27,33,74,-355,8142
-21,284,-26,-1790,-13,36,33,74,-355,8162
-25,244,-7,-1284,-63,-34,33,74,-355,8182
-16,262,-32,-1725,-30,-57,34,37,-360,8202
-12,263,2,-1807,-15,-60,34,37,-360,8222
-31,275,6,-1691,67,40,34,37,-360,8242
-14,271,22,-1508,-28,-7,34,37,-360,8262
-20,281,29,-1810,-45,10,34,-2,-360,8282
-13,279,33,-2526,-133,-5,34,-2,-360,8302
-14,273,33,-3374,-116,51,34,-2,-360,8322
-15,265,58,-3412,-20,117,33,-60,-349,8342
-13,159,75,-3383,-32,-145,33,-60,-349,8362
-2,217,66,-3577,255,-127,33,-60,-349,8382
-34,244,156,-3241,47,-42,33,-60,-349,8402
-29,206,166,-3432,-126,-59,36,-132,-316,8422
-27,196,162,-3125,-144,-106,36,-132,-316,8442
-21,151,163,-2714,-142,-182,36,-132,-316,8462
-19,151,151,-2285,-8,-82,36,-187,-269,8482
-13,143,167,-2307,72,-38,36,-187,-269,8502
-19,146,198,-2312,35,10,36,-187,-269,8522
-25,116,224,-2361,-111,-62,36,-187,-269,8542
-17,112,219,-2731,-283,-94,38,-221,-225,8562
-2,83,228,-3293,-716,-216,38,-221,-225,8582
-13,82,205,-3337,-727,-191,38,-221,-225,8602
-2,56,185,-3410,-477,-80,30,-251,-156,8622
-14,16,234,-2963,-579,-98,30,-251,-156,8642
-11,10,217,-2758,-401,24,30,-251,-156,8662
9,-13,220,-2884,-534,37,19,-266,-81,8682
13,-25,203,-2608,-453,21,19,-266,-81,8702
10,-34,193,-2597,-275,142,19,-266,-81,8722
14,-56,200,-2892,-273,198,19,-266,-81,8742
15,-78,217,-2720,-418,228,11,-263,-14,8762
12,-113,175,-2044,-346,90,11,-263,-14,8782
15,-109,155,-2082,19,48,11,-263,-14,8802
15,-120,209,-1776,-21,81,6,-251,41,8822
12,-136,199,-1783,-160,116,6,-251,41,8842
20,-128,186,-2250,-174,220,6,-251,41,8862
23,-157,176,-1999,-173,127,6,-251,41,8882
17,-171,165,-1899,-158,-1,3,-233,87,8902
20,-170,175,-1856,-196,-33,3,-233,87,8922
16,-170,174,-2394,-347,-64,3,-233,87,8942
20,-177,150,-2544,-460,-36,-1,-208,127,8962
17,-196,136,-2699,-591,31,-1,-208,127,8982
26,-196,123,-2017,-532,-26,-1,-208,127,9002
28,-201,89,-1524,-425,-123,-1,-208,127,9022
24,-206,97,-1264,-358,25,-9,-173,168,9042
41,-181,65,-1302,3,331,-9,-173,168,9062
28,-233,93,-1207,-89,311,-9,-173,168,9082
25,-237,67,-1318,-23,266,-8,-151,189,9102
24,-226,64,-1210,126,339,-8,-151,189,9122
25,-247,50,-918,275,196,-8,-151,189,9142
23,-246,60,-835,228,77,-3,-132,206,9162
24,-239,72,-815,146,74,-3,-132,206,9182
26,-231,65,-899,29,129,-3,-132,206,9202
20,-241,50,-792,1,153,-3,-132,206,9222
21,-253,54,-827,-56,109,0,-116,216,9242
26,-262,60,-1002,-205,-39,0,-116,216,9262
20,-256,28,-913,-69,-44,0,-116,216,9282
26,-249,37,-884,-148,-116,-1,-98,225,9302
26,-230,6,-901,-1,-45,-1,-98,225,9322
23,-265,31,-913,-114,-61,-1,-98,225,9342
22,-258,11,-867,-189,-91,-1,-98,225,9362
25,-247,-17,-1061,-50,-40,-4,-80,233,9382
13,-272,9,-910,-112,-20,-4,-80,233,9402
26,-242,-9,-888,-193,-55,-4,-80,233,9422
31,-250,-23,-901,-46,-41,-6,-60,239,9442
17,-247,-31,-846,-4,138,-6,-60,239,9462
36,-216,-31,-650,114,136,-6,-60,239,9482
25,-238,-6,-803,-16,147,-6,-60,239,9502
19,-298,-35,-752,-62,66,-4,-42,244,9522
21,-264,-45,-602,86,97,-4,-42,244,9542
26,-262,-29,-583,68,102,-4,-42,244,9562
23,-249,-54,-559,113,153,-2,-27,246,9582
15,-271,-40,-585,106,106,-2,-27,246,9602
17,-265,-63,-539,157,83,-2,-27,246,9622
18,-277,-51,-428,183,-35,1,-17,247,9642
16,-263,-56,-304,211,-81,1,-17,247,9662
20,-252,-52,-161,230,-68,1,-17,247,9682
28,-244,-41,-120,127,-42,1,-17,247,9702
29,-247,-45,-55,84,-31,0,-14,246,9722
25,-248,-47,-14,69,-23,0,-14,246,9742
27,-249,-48,17,84,-5,0,-14,246,9762
25,-256,-37,54,6,-21,-2,-15,246,9782
21,-254,-49,146,19,-21,-2,-15,246,9802
23,-250,-46,175,-4,10,-2,-15,246,9822
25,-250,-54,257,58,28,-2,-15,246,9842
25,-257,-38,273,31,14,-2,-21,245,9862
19,-264,-46,271,-10,-2,-2,-21,245,9882
22,-254,-49,301,34,10,-2,-21,245,9902
27,-253,-42,340,65,44,-2,-28,246,9922
26,-250,-38,468,35,79,-2,-28,246,9942
26,-249,-37,741,81,122,-2,-28,246,9962
23,-250,-14,931,-26,161,-2,-28,246,9982
20,-264,-21,895,-101,130,-1,-44,244,10002
14,-269,-27,878,-11,57,-1,-44,244,10022
20,-268,-8,968,-46,-23,-1,-44,244,10042
21,-268,-14,1242,47,-94,-1,-65,238,10062
24,-255,-1,1807,225,-132,-1,-65,238,10082
31,-258,18,2436,269,-190,-1,-65,238,10102
22,-234,17,2232,393,-115,-4,-105,220,10122
21,-244,48,1622,366,-85,-4,-105,220,10142
19,-236,71,1027,134,-33,-4,-105,220,10162
23,-245,58,1080,95,-35,-4,-105,220,10182
25,-240,63,1187,119,-78,-4,-135,201,10202
31,-217,71,1359,210,-37,-4,-135,201,10222
30,-223,70,1524,328,-6,-4,-135,201,10242
21,-216,101,1317,207,34,-3,-161,180,10262
22,-214,90,1298,204,90,-3,-161,180,10282
24,-214,97,1423,216,87,-3,-161,180,10302
24,-210,103,1873,292,98,-3,-161,180,10322
25,-205,108,2845,454,71,0,-187,155,10342
16,-187,121,2333,439,204,0,-187,155,10362
20,-191,165,2089,134,88,0,-187,155,10382
19,-170,155,2036,94,120,5,-221,108,10402
14,-162,158,1268,83,67,5,-221,108,10422
16,-166,161,1294,120,-2,5,-221,108,10442
15,-156,181,1891,174,-15,5,-221,108,10462
20,-131,178,1744,198,41,6,-240,73,10482
16,-130,190,1364,101,41,6,-240,73,10502
17,-119,207,1168,-72,14,6,-240,73,10522
17,-112,185,1256,44,1,6,-253,37,10542
16,-97,191,1772,161,49,6,-253,37,10562
14,-95,213,1844,49,44,6,-253,37,10582
16,-77,185,1229,95,67,7,-261,-4,10602
12,-74,207,1132,78,88,7,-261,-4,10622
14,-76,202,854,8,63,7,-261,-4,10642
14,-63,203,1000,135,45,7,-261,-4,10662
13,-57,223,1446,110,26,7,-264,-31,10682
14,-38,218,1679,174,24,7,-264,-31,10702
8,-35,210,1801,228,58,7,-264,-31,10722
19,-15,214,1614,230,103,9,-264,-72,10742
13,-10,220,1450,165,129,9,-264,-72,10762
13,-24,217,762,84,26,9,-264,-72,10782
8,6,220,963,104,45,9,-264,-72,10802
12,8,210,1074,96,39,11,-261,-102,10822
9,19,206,1110,174,40,11,-261,-102,10842
10,15,211,667,156,18,11,-261,-102,10862
7,25,223,498,133,40,12,-257,-125,10882
8,27,215,195,66,-20,12,-257,-125,10902
9,32,214,38,125,-59,12,-257,-125,10922
6,51,230,171,106,30,12,-257,-125,10942
7,33,223,77,82,20,12,-256,-132,10962
5,39,230,-106,66,-12,12,-256,-132,10982
1,35,229,-35,59,-14,12,-256,-132,11002
6,30,231,-64,55,-37,13,-256,-134,11022
